split,rep,model_name,metric,value
validation,1740,full_formatting,brier_score,0.22235602042824135
validation,1740,full_formatting,accuracy,0.6424248640886244
validation,1740,signal_interactions,log_loss,0.6360095515823216
validation,1740,signal_interactions,brier_score,0.22225604149710965
validation,1740,signal_interactions,accuracy,0.6442712073033131
validation,1741,baseline,log_loss,0.6520718450066827
validation,1741,baseline,brier_score,0.22997435740325578
validation,1741,baseline,accuracy,0.6203750633552965
validation,1741,full_formatting,log_loss,0.6432641407055512
validation,1741,full_formatting,brier_score,0.2258136022361558
validation,1741,full_formatting,accuracy,0.6291941206284846
validation,1741,signal_interactions,log_loss,0.6445445480763772
validation,1741,signal_interactions,brier_score,0.2262397448849713
validation,1741,signal_interactions,accuracy,0.6338570704510897
validation,1742,baseline,log_loss,0.6466511262919549
validation,1742,baseline,brier_score,0.22743063403588049
validation,1742,baseline,accuracy,0.6286204460591381
validation,1742,full_formatting,log_loss,0.6390849702254571
validation,1742,full_formatting,brier_score,0.22338344116010878
validation,1742,full_formatting,accuracy,0.6372994247653648
validation,1742,signal_interactions,log_loss,0.6400727888912016
validation,1742,signal_interactions,brier_score,0.22383429188371898
validation,1742,signal_interactions,accuracy,0.640831567262085
validation,1743,baseline,log_loss,0.646666752823306
validation,1743,baseline,brier_score,0.2274732907910904
validation,1743,baseline,accuracy,0.6245603456939001
validation,1743,full_formatting,log_loss,0.6424257616134419
validation,1743,full_formatting,brier_score,0.22513885925277077
validation,1743,full_formatting,accuracy,0.6263692091247111
validation,1743,signal_interactions,log_loss,0.6417749098511003
validation,1743,signal_interactions,brier_score,0.22467209640114333
validation,1743,signal_interactions,accuracy,0.6368204200582857
validation,1744,baseline,log_loss,0.6456335181678373
validation,1744,baseline,brier_score,0.2269812636791152
validation,1744,baseline,accuracy,0.6303442672895299
validation,1744,full_formatting,log_loss,0.6376850066988715
validation,1744,full_formatting,brier_score,0.22348187324695454
validation,1744,full_formatting,accuracy,0.6352188483802174
validation,1744,signal_interactions,log_loss,0.6355782462168144
validation,1744,signal_interactions,brier_score,0.2221350335812857
validation,1744,signal_interactions,accuracy,0.6441555803798111
validation,1745,baseline,log_loss,0.6435373894748856
validation,1745,baseline,brier_score,0.22594248819831295
validation,1745,baseline,accuracy,0.632995951417004
validation,1745,full_formatting,log_loss,0.6357508244828867
validation,1745,full_formatting,brier_score,0.2221119043838257
validation,1745,full_formatting,accuracy,0.6425101214574899
validation,1745,signal_interactions,log_loss,0.6381092257470621
validation,1745,signal_interactions,brier_score,0.22269232130439978
validation,1745,signal_interactions,accuracy,0.6432186234817814
validation,1746,baseline,log_loss,0.6447664351770959
validation,1746,baseline,brier_score,0.22658749397579778
validation,1746,baseline,accuracy,0.6259480230559207
validation,1746,full_formatting,log_loss,0.6367327008269287
validation,1746,full_formatting,brier_score,0.22266328589512235
validation,1746,full_formatting,accuracy,0.6340378197997776
validation,1746,signal_interactions,log_loss,0.6369669948519749
validation,1746,signal_interactions,brier_score,0.22281046832541773
validation,1746,signal_interactions,accuracy,0.6409141470320558
validation,1747,baseline,log_loss,0.6468967386471797
validation,1747,baseline,brier_score,0.22755360227786625
validation,1747,baseline,accuracy,0.6250253292806485
validation,1747,full_formatting,log_loss,0.6408091330244492
validation,1747,full_formatting,brier_score,0.22430210890578184
validation,1747,full_formatting,accuracy,0.6344478216818642
validation,1747,signal_interactions,log_loss,0.6404598187467756
validation,1747,signal_interactions,brier_score,0.2243055137399966
validation,1747,signal_interactions,accuracy,0.6396149949341439
validation,1748,baseline,log_loss,0.6498780433681779
validation,1748,baseline,brier_score,0.2290064384664642
validation,1748,baseline,accuracy,0.6242109549989818
validation,1748,full_formatting,log_loss,0.6434716781481142
validation,1748,full_formatting,brier_score,0.22570947002401964
validation,1748,full_formatting,accuracy,0.6288943188759927
validation,1748,signal_interactions,log_loss,0.6427502569323649
validation,1748,signal_interactions,brier_score,0.22550658660949288
validation,1748,signal_interactions,accuracy,0.6335776827530034
validation,1749,baseline,log_loss,0.6420092720110178
validation,1749,baseline,brier_score,0.22535611754206272
validation,1749,baseline,accuracy,0.6268429079816981
validation,1749,full_formatting,log_loss,0.6335716336836229
validation,1749,full_formatting,brier_score,0.2211889254826844
validation,1749,full_formatting,accuracy,0.6417895271987799
validation,1749,signal_interactions,log_loss,0.6338002144958129
validation,1749,signal_interactions,brier_score,0.22126256035010783
validation,1749,signal_interactions,accuracy,0.6440264361972547
validation,1750,baseline,log_loss,0.6476602385545248
validation,1750,baseline,brier_score,0.22786518983580256
validation,1750,baseline,accuracy,0.6244751664106503
validation,1750,full_formatting,log_loss,0.6398533437442516
validation,1750,full_formatting,brier_score,0.22415309452909385
validation,1750,full_formatting,accuracy,0.6355350742447516
validation,1750,signal_interactions,log_loss,0.640264794032394
validation,1750,signal_interactions,brier_score,0.22439695690891928
validation,1750,signal_interactions,accuracy,0.6381976446492575
validation,1751,baseline,log_loss,0.6530968928680441
validation,1751,baseline,brier_score,0.23040709935525405
validation,1751,baseline,accuracy,0.6205030564184788
validation,1751,full_formatting,log_loss,0.6462661131840421
validation,1751,full_formatting,brier_score,0.2270022220227551
validation,1751,full_formatting,accuracy,0.6261148411664496
validation,1751,signal_interactions,log_loss,0.6465820875699209
validation,1751,signal_interactions,brier_score,0.22712924207655433
validation,1751,signal_interactions,accuracy,0.6309249423789959
validation,1752,baseline,log_loss,0.6522056084952351
validation,1752,baseline,brier_score,0.2300104859877579
validation,1752,baseline,accuracy,0.61925713701013
validation,1752,full_formatting,log_loss,0.6425061658062258
validation,1752,full_formatting,brier_score,0.22521850512188743
validation,1752,full_formatting,accuracy,0.6338892868106006
validation,1752,signal_interactions,log_loss,0.644142848730654
validation,1752,signal_interactions,brier_score,0.22578962106164913
validation,1752,signal_interactions,accuracy,0.6362427095057812
validation,1753,baseline,log_loss,0.6433166255124316
validation,1753,baseline,brier_score,0.22592334231456668
validation,1753,baseline,accuracy,0.6288848263254113
validation,1753,full_formatting,log_loss,0.6350771372729552
validation,1753,full_formatting,brier_score,0.2220765768297451
validation,1753,full_formatting,accuracy,0.6373146455413365
validation,1753,signal_interactions,log_loss,0.6340811806194875
validation,1753,signal_interactions,brier_score,0.22165454878412452
validation,1753,signal_interactions,accuracy,0.643408490757668
validation,1754,baseline,log_loss,0.6404889155973438
validation,1754,baseline,brier_score,0.2244981518650098
validation,1754,baseline,accuracy,0.6344827586206897
validation,1754,full_formatting,log_loss,0.6318386528028496
validation,1754,full_formatting,brier_score,0.22045571644846523
validation,1754,full_formatting,accuracy,0.6453346855983773
validation,1754,signal_interactions,log_loss,0.6343232651325249
validation,1754,signal_interactions,brier_score,0.2214249801362094
validation,1754,signal_interactions,accuracy,0.6459432048681542
validation,1755,baseline,log_loss,0.6421231275528102
validation,1755,baseline,brier_score,0.225366721215939
validation,1755,baseline,accuracy,0.6267313719543018
validation,1755,full_formatting,log_loss,0.6362237743766989
validation,1755,full_formatting,brier_score,0.2220815022840987
validation,1755,full_formatting,accuracy,0.6382570013143262
validation,1755,signal_interactions,log_loss,0.6365127589568979
validation,1755,signal_interactions,brier_score,0.2222523872887836
validation,1755,signal_interactions,accuracy,0.6429076938631079
validation,1756,baseline,log_loss,0.6474064927167656
validation,1756,baseline,brier_score,0.22787620420517957
validation,1756,baseline,accuracy,0.6185283326538932
validation,1756,full_formatting,log_loss,0.6394186493909794
validation,1756,full_formatting,brier_score,0.2236272420464949
validation,1756,full_formatting,accuracy,0.6333061557276803
validation,1756,signal_interactions,log_loss,0.640988440020634
validation,1756,signal_interactions,brier_score,0.22439736083090844
validation,1756,signal_interactions,accuracy,0.6344272319608643
validation,1757,baseline,log_loss,0.6480541579257129
validation,1757,baseline,brier_score,0.22805447394969328
validation,1757,baseline,accuracy,0.6247858942065491
validation,1757,full_formatting,log_loss,0.6405920796078608
validation,1757,full_formatting,brier_score,0.2244042336461718
validation,1757,full_formatting,accuracy,0.6344584382871536
validation,1757,signal_interactions,log_loss,0.6416569683838033
validation,1757,signal_interactions,brier_score,0.22449886332587637
validation,1757,signal_interactions,accuracy,0.6328463476070529
validation,1758,baseline,log_loss,0.6447673797396265
validation,1758,baseline,brier_score,0.22663528813775116
validation,1758,baseline,accuracy,0.6277686628383922
validation,1758,full_formatting,log_loss,0.6374094900868451
validation,1758,full_formatting,brier_score,0.22304300506984265
validation,1758,full_formatting,accuracy,0.6349466776045939
validation,1758,signal_interactions,log_loss,0.6371711738018014
validation,1758,signal_interactions,brier_score,0.22263435080409316
validation,1758,signal_interactions,accuracy,0.6443806398687448
validation,1759,baseline,log_loss,0.6444322886922527
validation,1759,baseline,brier_score,0.22644582110651373
validation,1759,baseline,accuracy,0.6269566985159585
validation,1759,full_formatting,log_loss,0.6346432876714024
validation,1759,full_formatting,brier_score,0.22194178902194941
validation,1759,full_formatting,accuracy,0.6410855865013214
validation,1759,signal_interactions,log_loss,0.6358494218039732
validation,1759,signal_interactions,brier_score,0.22231644470715087
validation,1759,signal_interactions,accuracy,0.6441349867859321
validation,1760,baseline,log_loss,0.6457588745103026
validation,1760,baseline,brier_score,0.22710469482557982
validation,1760,baseline,accuracy,0.625
validation,1760,full_formatting,log_loss,0.6384341007200146
validation,1760,full_formatting,brier_score,0.2232814028835789
validation,1760,full_formatting,accuracy,0.6384615384615384
validation,1760,signal_interactions,log_loss,0.6388347421697081
validation,1760,signal_interactions,brier_score,0.22340750036443258
validation,1760,signal_interactions,accuracy,0.6423076923076924
validation,1761,baseline,log_loss,0.6436791777311749
validation,1761,baseline,brier_score,0.2261403656162706
validation,1761,baseline,accuracy,0.6313765182186235
validation,1761,full_formatting,log_loss,0.6388697588428425
validation,1761,full_formatting,brier_score,0.22332248879029387
validation,1761,full_formatting,accuracy,0.6387651821862348
validation,1761,signal_interactions,log_loss,0.6380777810500079
validation,1761,signal_interactions,brier_score,0.2230192451761145
validation,1761,signal_interactions,accuracy,0.6464574898785425
validation,1762,baseline,log_loss,0.6439576424252079
validation,1762,baseline,brier_score,0.22611539261649166
validation,1762,baseline,accuracy,0.6315575022919425
validation,1762,full_formatting,log_loss,0.6352218534817565
validation,1762,full_formatting,brier_score,0.22192047332768428
validation,1762,full_formatting,accuracy,0.6438830599979627
validation,1762,signal_interactions,log_loss,0.6337446107365157
validation,1762,signal_interactions,brier_score,0.22134668157007617
validation,1762,signal_interactions,accuracy,0.6506060914739737
validation,1763,baseline,log_loss,0.6425162264246724
validation,1763,baseline,brier_score,0.22559415050156023
validation,1763,baseline,accuracy,0.6306517311608961
validation,1763,full_formatting,log_loss,0.6326603643632767
validation,1763,full_formatting,brier_score,0.22116014639730786
validation,1763,full_formatting,accuracy,0.640020366598778
validation,1763,signal_interactions,log_loss,0.6338602802544143
validation,1763,signal_interactions,brier_score,0.22148779628979257
validation,1763,signal_interactions,accuracy,0.6473523421588595
validation,1764,baseline,log_loss,0.6442604322854615
validation,1764,baseline,brier_score,0.22637502446663166
validation,1764,baseline,accuracy,0.6302306593182282
validation,1764,full_formatting,log_loss,0.6357606749987716
validation,1764,full_formatting,brier_score,0.22222485878079576
validation,1764,full_formatting,accuracy,0.6374770361298224
validation,1764,signal_interactions,log_loss,0.6373926960828178
validation,1764,signal_interactions,brier_score,0.22291981959265655
validation,1764,signal_interactions,accuracy,0.640538885486834
validation,1765,baseline,log_loss,0.6413341935876936
validation,1765,baseline,brier_score,0.22499818116940057
validation,1765,baseline,accuracy,0.6288868631621595
validation,1765,full_formatting,log_loss,0.6321774592347033
validation,1765,full_formatting,brier_score,0.22083146617042954
validation,1765,full_formatting,accuracy,0.6399270738377393
validation,1765,signal_interactions,log_loss,0.6320884280304873
validation,1765,signal_interactions,brier_score,0.22059682272484754
validation,1765,signal_interactions,accuracy,0.6458016813531855
validation,1766,baseline,log_loss,0.6462965977484816
validation,1766,baseline,brier_score,0.22730812127096856
validation,1766,baseline,accuracy,0.6256425763531902
validation,1766,full_formatting,log_loss,0.6388729522794245
validation,1766,full_formatting,brier_score,0.22353518862583427
validation,1766,full_formatting,accuracy,0.6322951315391594
validation,1766,signal_interactions,log_loss,0.6401911350637153
validation,1766,signal_interactions,brier_score,0.22385313498001033
validation,1766,signal_interactions,accuracy,0.6406612236669691
validation,1767,baseline,log_loss,0.6434119799917267
validation,1767,baseline,brier_score,0.22595276220823135
validation,1767,baseline,accuracy,0.6318297009630005
validation,1767,full_formatting,log_loss,0.6349433698988302
validation,1767,full_formatting,brier_score,0.22162629424357433
validation,1767,full_formatting,accuracy,0.6431829700963001
validation,1767,signal_interactions,log_loss,0.635643397580196
validation,1767,signal_interactions,brier_score,0.22216203454087388
validation,1767,signal_interactions,accuracy,0.6435884439939179
validation,1768,baseline,log_loss,0.6484158950477346
validation,1768,baseline,brier_score,0.2282497764227131
validation,1768,baseline,accuracy,0.6232709519934907
validation,1768,full_formatting,log_loss,0.6418402478638008
validation,1768,full_formatting,brier_score,0.22473333925265315
validation,1768,full_formatting,accuracy,0.629780309194467
validation,1768,signal_interactions,log_loss,0.6415741997076958
validation,1768,signal_interactions,brier_score,0.22448092410804693
validation,1768,signal_interactions,accuracy,0.638120423108218
validation,1769,baseline,log_loss,0.6481605012141632
validation,1769,baseline,brier_score,0.22821830103844717
validation,1769,baseline,accuracy,0.6241953611934199
validation,1769,full_formatting,log_loss,0.6411874002791116
validation,1769,full_formatting,brier_score,0.22499328263333257
validation,1769,full_formatting,accuracy,0.6339021150505773
validation,1769,signal_interactions,log_loss,0.6409160391741334
validation,1769,signal_interactions,brier_score,0.22466244061488447
validation,1769,signal_interactions,accuracy,0.6411566363543476
validation,1770,baseline,log_loss,0.6478608660637966
validation,1770,baseline,brier_score,0.22792765623185107
validation,1770,baseline,accuracy,0.6239237392373924
validation,1770,full_formatting,log_loss,0.6420069169839494
validation,1770,full_formatting,brier_score,0.2242851639114275
validation,1770,full_formatting,accuracy,0.6373513735137352
validation,1770,signal_interactions,log_loss,0.6412630683773203
validation,1770,signal_interactions,brier_score,0.22439910200231655
validation,1770,signal_interactions,accuracy,0.6362238622386224
validation,1771,baseline,log_loss,0.6468631403123981
validation,1771,baseline,brier_score,0.22753952018299453
validation,1771,baseline,accuracy,0.6223491027732463
validation,1771,full_formatting,log_loss,0.6400159542903443
validation,1771,full_formatting,brier_score,0.22407280496922086
validation,1771,full_formatting,accuracy,0.6349918433931484
validation,1771,signal_interactions,log_loss,0.6392171673715347
validation,1771,signal_interactions,brier_score,0.2240177486102559
validation,1771,signal_interactions,accuracy,0.6361133768352365
validation,1772,baseline,log_loss,0.6468479323658334
validation,1772,baseline,brier_score,0.2276121915940826
validation,1772,baseline,accuracy,0.6253415646189657
validation,1772,full_formatting,log_loss,0.6389892005290285
validation,1772,full_formatting,brier_score,0.22394981546522813
validation,1772,full_formatting,accuracy,0.6350571804473232
validation,1772,signal_interactions,log_loss,0.6395788059878155
validation,1772,signal_interactions,brier_score,0.22392413599445316
validation,1772,signal_interactions,accuracy,0.6423438923185912
validation,1773,baseline,log_loss,0.6475620183003127
validation,1773,baseline,brier_score,0.2278406818960223
validation,1773,baseline,accuracy,0.6250127616130678
validation,1773,full_formatting,log_loss,0.6393547960253112
validation,1773,full_formatting,brier_score,0.2239108327019792
validation,1773,full_formatting,accuracy,0.6363450740173557
validation,1773,signal_interactions,log_loss,0.6397031153004958
validation,1773,signal_interactions,brier_score,0.22380839944131495
validation,1773,signal_interactions,accuracy,0.644104134762634
validation,1774,baseline,log_loss,0.6459403120502799
validation,1774,baseline,brier_score,0.2270578058726628
validation,1774,baseline,accuracy,0.6286385456031048
validation,1774,full_formatting,log_loss,0.6369898310934007
validation,1774,full_formatting,brier_score,0.2230416896514861
validation,1774,full_formatting,accuracy,0.6342559493412318
validation,1774,signal_interactions,log_loss,0.6376726700016954
validation,1774,signal_interactions,brier_score,0.22303887812073298
validation,1774,signal_interactions,accuracy,0.6413032376672454
validation,1775,baseline,log_loss,0.642122447390915
validation,1775,baseline,brier_score,0.22539759137253015
validation,1775,baseline,accuracy,0.6217994130148771
validation,1775,full_formatting,log_loss,0.6336963912597638
validation,1775,full_formatting,brier_score,0.2213218472189783
validation,1775,full_formatting,accuracy,0.6341463414634146
validation,1775,signal_interactions,log_loss,0.6342564804545838
validation,1775,signal_interactions,brier_score,0.22147527922288926
validation,1775,signal_interactions,accuracy,0.6419390749924097
validation,1776,baseline,log_loss,0.643288419111155
validation,1776,baseline,brier_score,0.22590164485252748
validation,1776,baseline,accuracy,0.6281818181818182
validation,1776,full_formatting,log_loss,0.6378498286967189
validation,1776,full_formatting,brier_score,0.2230972372568322
validation,1776,full_formatting,accuracy,0.6381818181818182
validation,1776,signal_interactions,log_loss,0.6372609591489812
validation,1776,signal_interactions,brier_score,0.22291225582374447
validation,1776,signal_interactions,accuracy,0.6403030303030303
validation,1777,baseline,log_loss,0.6485151395294672
validation,1777,baseline,brier_score,0.22836073281339153
validation,1777,baseline,accuracy,0.6228025607153744
validation,1777,full_formatting,log_loss,0.6410161958784334
validation,1777,full_formatting,brier_score,0.22462873654383544
validation,1777,full_formatting,accuracy,0.6310334315618331
validation,1777,signal_interactions,log_loss,0.6402932389676032
validation,1777,signal_interactions,brier_score,0.22447163057410993
validation,1777,signal_interactions,accuracy,0.6367239101717305
validation,1778,baseline,log_loss,0.6398572744488618
validation,1778,baseline,brier_score,0.22428721127983473
validation,1778,baseline,accuracy,0.6378832940211261
validation,1778,full_formatting,log_loss,0.6323961090416819
validation,1778,full_formatting,brier_score,0.22065391485526467
validation,1778,full_formatting,accuracy,0.6402420264588248
validation,1778,signal_interactions,log_loss,0.6318015966311631
validation,1778,signal_interactions,brier_score,0.22046131999401603
validation,1778,signal_interactions,accuracy,0.6475233309404164
validation,1779,baseline,log_loss,0.6439337687470286
validation,1779,baseline,brier_score,0.2261787264897798
validation,1779,baseline,accuracy,0.628844978610715
validation,1779,full_formatting,log_loss,0.6343972667146185
validation,1779,full_formatting,brier_score,0.22186870617276658
validation,1779,full_formatting,accuracy,0.6401507435322876
validation,1779,signal_interactions,log_loss,0.6366092912198723
validation,1779,signal_interactions,brier_score,0.22243783122120894
validation,1779,signal_interactions,accuracy,0.6435119168873498
validation,1780,baseline,log_loss,0.6420415936374929
validation,1780,baseline,brier_score,0.2252878684393056
validation,1780,baseline,accuracy,0.6306499336802367
validation,1780,full_formatting,log_loss,0.63622889212314
validation,1780,full_formatting,brier_score,0.22251350402511574
validation,1780,full_formatting,accuracy,0.6419753086419753
validation,1780,signal_interactions,log_loss,0.6349104027257656
validation,1780,signal_interactions,brier_score,0.2218951194029265
validation,1780,signal_interactions,accuracy,0.6440159167431895
validation,1781,baseline,log_loss,0.6539737729225849
validation,1781,baseline,brier_score,0.230837657648927
validation,1781,baseline,accuracy,0.6182762836185819
validation,1781,full_formatting,log_loss,0.6478330385568971
validation,1781,full_formatting,brier_score,0.22746519979476726
validation,1781,full_formatting,accuracy,0.621638141809291
validation,1781,signal_interactions,log_loss,0.6477443193637276
validation,1781,signal_interactions,brier_score,0.22732374158161348
validation,1781,signal_interactions,accuracy,0.628361858190709
validation,1782,baseline,log_loss,0.6447353711681071
validation,1782,baseline,brier_score,0.2266114103634521
validation,1782,baseline,accuracy,0.6245179622488329
validation,1782,full_formatting,log_loss,0.6365382144743996
validation,1782,full_formatting,brier_score,0.2229329137991065
validation,1782,full_formatting,accuracy,0.6370002029632637
validation,1782,signal_interactions,log_loss,0.6368632678359033
validation,1782,signal_interactions,brier_score,0.222713210940111
validation,1782,signal_interactions,accuracy,0.6421757661863203
validation,1783,baseline,log_loss,0.6438115324422949
validation,1783,baseline,brier_score,0.22603506045168623
validation,1783,baseline,accuracy,0.6288838920686836
validation,1783,full_formatting,log_loss,0.63553707445675
validation,1783,full_formatting,brier_score,0.22236455634286406
validation,1783,full_formatting,accuracy,0.6410466067048242
validation,1783,signal_interactions,log_loss,0.6354106029972378
validation,1783,signal_interactions,brier_score,0.22219833195801486
validation,1783,signal_interactions,accuracy,0.6463614063777596
validation,1784,baseline,log_loss,0.6462600384085461
validation,1784,baseline,brier_score,0.22722556905510077
validation,1784,baseline,accuracy,0.6269066503965833
validation,1784,full_formatting,log_loss,0.6375538848099971
validation,1784,full_formatting,brier_score,0.22294923092257787
validation,1784,full_formatting,accuracy,0.6392109009558674
validation,1784,signal_interactions,log_loss,0.6377720988659799
validation,1784,signal_interactions,brier_score,0.22297761636505115
validation,1784,signal_interactions,accuracy,0.6402277811673784
validation,1785,baseline,log_loss,0.6477147212688094
validation,1785,baseline,brier_score,0.22788256060693104
validation,1785,baseline,accuracy,0.6224821973550356
validation,1785,full_formatting,log_loss,0.6392020219023964
validation,1785,full_formatting,brier_score,0.22374213957096076
validation,1785,full_formatting,accuracy,0.6335707019328586
validation,1785,signal_interactions,log_loss,0.6397360965908097
validation,1785,signal_interactions,brier_score,0.22378094234826512
validation,1785,signal_interactions,accuracy,0.6402848423194303
validation,1786,baseline,log_loss,0.6465836295296687
validation,1786,baseline,brier_score,0.22733381206275008
validation,1786,baseline,accuracy,0.6267662494953573
validation,1786,full_formatting,log_loss,0.6390392295608812
validation,1786,full_formatting,brier_score,0.22322165108795372
validation,1786,full_formatting,accuracy,0.6376665320952766
validation,1786,signal_interactions,log_loss,0.6381869667489368
validation,1786,signal_interactions,brier_score,0.22317559821698757
validation,1786,signal_interactions,accuracy,0.6422083165119096
validation,1787,baseline,log_loss,0.6415736862539001
validation,1787,baseline,brier_score,0.22520037728925169
validation,1787,baseline,accuracy,0.6308100929614874
validation,1787,full_formatting,log_loss,0.6346093920314069
validation,1787,full_formatting,brier_score,0.22167744816998475
validation,1787,full_formatting,accuracy,0.6375523546838288
validation,1787,signal_interactions,log_loss,0.6332148333472545
validation,1787,signal_interactions,brier_score,0.2210283415335707
validation,1787,signal_interactions,accuracy,0.6422515067933394
validation,1788,baseline,log_loss,0.6451502539133763
validation,1788,baseline,brier_score,0.22677542090826147
validation,1788,baseline,accuracy,0.6244040977786793
validation,1788,full_formatting,log_loss,0.6363604856136561
validation,1788,full_formatting,brier_score,0.2225403011338451
validation,1788,full_formatting,accuracy,0.6335328126584846
validation,1788,signal_interactions,log_loss,0.6368756542875557
validation,1788,signal_interactions,brier_score,0.22255355189838902
validation,1788,signal_interactions,accuracy,0.6410386448929912
validation,1789,baseline,log_loss,0.6488003687578192
validation,1789,baseline,brier_score,0.22838174510388226
validation,1789,baseline,accuracy,0.6276358475263585
validation,1789,full_formatting,log_loss,0.6418405656660526
validation,1789,full_formatting,brier_score,0.2250649943354787
validation,1789,full_formatting,accuracy,0.6337185725871858
validation,1789,signal_interactions,log_loss,0.6424439613549797
validation,1789,signal_interactions,brier_score,0.22494683287825976
validation,1789,signal_interactions,accuracy,0.6429440389294404
validation,1790,baseline,log_loss,0.6515126879728605
validation,1790,baseline,brier_score,0.22960838983232643
validation,1790,baseline,accuracy,0.6202026404666872
validation,1790,full_formatting,log_loss,0.6444750536891594
validation,1790,full_formatting,brier_score,0.22592748990934072
validation,1790,full_formatting,accuracy,0.6303346638010439
validation,1790,signal_interactions,log_loss,0.6458061861995759
validation,1790,signal_interactions,brier_score,0.22656003023446897
validation,1790,signal_interactions,accuracy,0.6326885682120561
validation,1791,baseline,log_loss,0.6490542176199502
validation,1791,baseline,brier_score,0.2284827516174639
validation,1791,baseline,accuracy,0.6244730077120823
validation,1791,full_formatting,log_loss,0.6394474358804649
validation,1791,full_formatting,brier_score,0.22375251366563398
validation,1791,full_formatting,accuracy,0.6390745501285348
validation,1791,signal_interactions,log_loss,0.6417460763148223
validation,1791,signal_interactions,brier_score,0.22442833700585632
validation,1791,signal_interactions,accuracy,0.6431876606683805
validation,1792,baseline,log_loss,0.6428982242784039
validation,1792,baseline,brier_score,0.225756078489896
validation,1792,baseline,accuracy,0.6308511727952474
validation,1792,full_formatting,log_loss,0.6355468081755675
validation,1792,full_formatting,brier_score,0.22194912881355439
validation,1792,full_formatting,accuracy,0.6396599405920311
validation,1792,signal_interactions,log_loss,0.6352801111977505
validation,1792,signal_interactions,brier_score,0.22163374039564246
validation,1792,signal_interactions,accuracy,0.6442691795554645
validation,1793,baseline,log_loss,0.6452882311407762
validation,1793,baseline,brier_score,0.22670707453119338
validation,1793,baseline,accuracy,0.6310344827586207
validation,1793,full_formatting,log_loss,0.636057498529156
validation,1793,full_formatting,brier_score,0.22242969435417898
validation,1793,full_formatting,accuracy,0.6424949290060852
validation,1793,signal_interactions,log_loss,0.6364665959418604
validation,1793,signal_interactions,brier_score,0.22268466873100123
validation,1793,signal_interactions,accuracy,0.6426977687626775
validation,1794,baseline,log_loss,0.6464230476248622
validation,1794,baseline,brier_score,0.22737290878584188
validation,1794,baseline,accuracy,0.6286176887269783
validation,1794,full_formatting,log_loss,0.638851862261963
validation,1794,full_formatting,brier_score,0.22366002046160074
validation,1794,full_formatting,accuracy,0.6367132159481886
validation,1794,signal_interactions,log_loss,0.6390276579126086
validation,1794,signal_interactions,brier_score,0.2236818197296402
validation,1794,signal_interactions,accuracy,0.6402550091074681
validation,1795,baseline,log_loss,0.6463840504618693
validation,1795,baseline,brier_score,0.2273129335846283
validation,1795,baseline,accuracy,0.6276801138095722
validation,1795,full_formatting,log_loss,0.6385922241916417
validation,1795,full_formatting,brier_score,0.22355011715711778
validation,1795,full_formatting,accuracy,0.6397723808556041
validation,1795,signal_interactions,log_loss,0.639863541154585
validation,1795,signal_interactions,brier_score,0.22400738765073985
validation,1795,signal_interactions,accuracy,0.6418046946448531
validation,1796,baseline,log_loss,0.644997466127229
validation,1796,baseline,brier_score,0.22669261479347416
validation,1796,baseline,accuracy,0.6251405212059274
validation,1796,full_formatting,log_loss,0.6386715480779357
validation,1796,full_formatting,brier_score,0.22307315715615383
validation,1796,full_formatting,accuracy,0.6382217680122637
validation,1796,signal_interactions,log_loss,0.6388035284642674
validation,1796,signal_interactions,brier_score,0.22334238190831998
validation,1796,signal_interactions,accuracy,0.6405723045477772
validation,1797,baseline,log_loss,0.644468828503197
validation,1797,baseline,brier_score,0.22634060910927892
validation,1797,baseline,accuracy,0.6287886467308667
validation,1797,full_formatting,log_loss,0.6350632669057857
validation,1797,full_formatting,brier_score,0.22208277527680834
validation,1797,full_formatting,accuracy,0.6412569690826153
validation,1797,signal_interactions,log_loss,0.6351270490677795
validation,1797,signal_interactions,brier_score,0.2219449740111586
validation,1797,signal_interactions,accuracy,0.6441966548403446
validation,1798,baseline,log_loss,0.6419260827354227
validation,1798,baseline,brier_score,0.22529132194847315
validation,1798,baseline,accuracy,0.6321158947153642
validation,1798,full_formatting,log_loss,0.6335668699943147
validation,1798,full_formatting,brier_score,0.22128793959671317
validation,1798,full_formatting,accuracy,0.6432360742705571
validation,1798,signal_interactions,log_loss,0.6332561916311235
validation,1798,signal_interactions,brier_score,0.2211967155474643
validation,1798,signal_interactions,accuracy,0.6470108141195674
validation,1799,baseline,log_loss,0.6461190657577734
validation,1799,baseline,brier_score,0.22717933119323008
validation,1799,baseline,accuracy,0.6289648138704742
validation,1799,full_formatting,log_loss,0.6392910803080802
validation,1799,full_formatting,brier_score,0.22373986046662156
validation,1799,full_formatting,accuracy,0.6375318714941356
validation,1799,signal_interactions,log_loss,0.6395856293782407
validation,1799,signal_interactions,brier_score,0.22389456265041363
validation,1799,signal_interactions,accuracy,0.6406935237123916
validation,1800,baseline,log_loss,0.6448476007648477
validation,1800,baseline,brier_score,0.2266195892245622
validation,1800,baseline,accuracy,0.6287540584415584
validation,1800,full_formatting,log_loss,0.6365791117693544
validation,1800,full_formatting,brier_score,0.22275370266330188
validation,1800,full_formatting,accuracy,0.640422077922078
validation,1800,signal_interactions,log_loss,0.637127061284242
validation,1800,signal_interactions,brier_score,0.2229344125664404
validation,1800,signal_interactions,accuracy,0.6425527597402597
validation,1801,baseline,log_loss,0.6432387191588373
